[constructive_heuristic] best sol improved: score=650, dist=215.01288838495714, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 253, None, 169, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, None, None, None, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=695, dist=232.5380705456925, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 253, None, 169, 56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, None, None, None, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=730, dist=246.51020444632988, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, None, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=770, dist=264.1190531718719, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, None, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=810, dist=271.4075227383799, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, None, 244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, None, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=860, dist=290.9789824504129, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, None, 121, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, None, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=865, dist=291.1407022759534, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, None, 263, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=895, dist=294.48760719699743, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 244, 263, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=900, dist=294.7860277152912, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 263, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=935, dist=308.76123888941044, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 263, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=965, dist=315.7744271432703, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 263, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=980, dist=319.4514515329889, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 227, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, 263, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1000, dist=321.7494755338175, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 227, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 263, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, 186, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1030, dist=325.7880266271145, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 227, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, None, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, 186, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 263, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, 122, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1070, dist=340.55780715916484, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 227, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, 263, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, 186, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 98, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, 122, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1095, dist=343.3795269062805, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 227, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, 274, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, 186, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 98, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, 122, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, 263, None, None, None, None, None, None, None, None, 265, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1125, dist=356.75987623205185, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 227, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, 274, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, 186, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 98, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, 122, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, 263, None, None, None, None, None, None, None, None, 265, None, None, None, 189, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1175, dist=373.9301637788749, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 146, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 227, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, 274, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, 186, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, 287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 98, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, 122, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, 263, None, None, None, None, None, None, None, None, 265, None, None, None, 189, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1215, dist=376.32612978534286, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 146, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 289, None, None, 287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 227, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, 274, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, 186, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, 59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 98, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, 122, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, 263, None, None, None, None, None, None, None, None, 265, None, None, None, 189, None, 36, None, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1260, dist=396.71149645769356, Solution(n=300, next=[87, None, None, 90, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 283, None, None, 146, None, None, None, None, None, None, None, None, None, 263, None, None, None, None, None, None, None, None, None, 289, None, None, 287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 227, None, None, None, None, None, None, None, None, 3, None, None, 240, None, None, None, None, None, None, 202, 274, None, None, None, None, None, None, 116, None, None, None, None, None, None, None, 261, None, 169, 56, None, None, None, None, 212, 186, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 213, 137, None, None, None, None, None, None, None, 59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 244, 246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 98, 78, None, 115, None, None, None, None, None, None, None, None, None, None, None, None, 233, None, None, None, None, None, None, None, None, None, 168, 187, None, None, None, None, None, None, None, None, None, None, None, None, None, 122, None, None, None, None, None, 33, None, None, None, None, None, None, 105, None, None, None, 113, None, 97, None, None, None, None, None, None, 299, None, None, None, None, None, None, None, 253, None, 121, None, 138, None, None, None, None, None, None, None, None, 46, None, None, None, None, None, None, None, None, 265, None, None, None, 189, None, 36, None, None, None, None, None, None, None, None, None, None])
